second,Volt
+40.2000E-09,-8.6249989690E-03
+40.4000E-09,-7.3749989970E-03
+40.6000E-09,-4.8749990528E-03
+40.8000E-09,-1.7499991227E-03
+41.0000E-09,+3.1328132682E-03
+41.2000E-09,+8.2500006539E-03
+41.4000E-09,+50.7499997039E-03
+41.6000E-09,+78.8749990751E-03
+41.8000E-09,+33.8750000810E-03
+42.0000E-09,+10.3203131074E-03
+42.2000E-09,-14.2499988433E-03
+42.4000E-09,-31.1249984661E-03
+42.6000E-09,-39.8749982705E-03
+42.8000E-09,-27.9999985359E-03
+43.0000E-09,-22.8046861521E-03
+43.2000E-09,-17.3749987734E-03
+43.4000E-09,-14.8749988293E-03
+43.6000E-09,-9.8749989411E-03
+43.8000E-09,-9.8749989411E-03
+44.0000E-09,-8.9765614612E-03
+44.2000E-09,-7.9999989830E-03
+44.4000E-09,-4.2499990668E-03
+44.6000E-09,-4.2499990668E-03
+44.8000E-09,-499.9991506E-06
+45.0000E-09,+1.2968758092E-03
+45.2000E-09,+3.2500007656E-03
+45.4000E-09,+13.2500005421E-03
+45.6000E-09,+22.6250003325E-03
+45.8000E-09,+23.2500003185E-03
+46.0000E-09,+21.4140628595E-03
+46.2000E-09,+19.5000004023E-03
+46.4000E-09,+12.0000005699E-03
+46.6000E-09,+3.8750007516E-03
+46.8000E-09,-1.1249991367E-03
+47.0000E-09,-3.8984365747E-03
+47.2000E-09,-6.7499990109E-03
+47.4000E-09,-9.2499989551E-03
+47.6000E-09,-11.1249989131E-03
+47.8000E-09,-10.4999989271E-03
+48.0000E-09,-10.2265614332E-03
+48.2000E-09,-9.8749989411E-03
+48.4000E-09,-7.9999989830E-03
+48.6000E-09,-6.1249990249E-03
+48.8000E-09,-4.2499990668E-03
+49.0000E-09,-3.0390615939E-03
+49.2000E-09,-1.7499991227E-03
+49.4000E-09,+3.8750007517E-03
+49.6000E-09,+37.6249999973E-03
+49.8000E-09,+78.2499990891E-03
+50.0000E-09,+63.2499994244E-03
+50.2000E-09,+47.6249997735E-03
+50.4000E-09,-7.9999989830E-03
+50.6000E-09,-24.8749986058E-03
+50.8000E-09,-34.8749983823E-03
+51.0000E-09,-31.8281234504E-03
+51.2000E-09,-28.6249985220E-03
+51.4000E-09,-16.7499987874E-03
+51.6000E-09,-14.2499988433E-03
+51.8000E-09,-6.7499990109E-03
+52.0000E-09,-7.0624990040E-03
+52.2000E-09,-7.3749989970E-03
+52.4000E-09,-6.7499990109E-03
+52.6000E-09,-2.3749991087E-03
+52.8000E-09,-1.1249991367E-03
+53.0000E-09,-539.0616498E-06
+53.2000E-09,+125.0008354E-06
+53.4000E-09,+2.0000007935E-03
+53.6000E-09,+8.2500006538E-03
+53.8000E-09,+19.5000004023E-03
+54.0000E-09,+21.2968753622E-03
+54.2000E-09,+23.2500003185E-03
+54.4000E-09,+17.6250004442E-03
+54.6000E-09,+12.6250005560E-03
+54.8000E-09,+3.2500007655E-03
+55.0000E-09,+789.0633205E-06
+55.2000E-09,-1.7499991227E-03
+55.4000E-09,-5.4999990389E-03
+55.6000E-09,-7.3749989970E-03
+55.8000E-09,-11.1249989132E-03
+56.0000E-09,-12.3749988852E-03
+56.2000E-09,-13.6249988573E-03
+56.4000E-09,-11.1249989131E-03
+56.6000E-09,-9.2499989550E-03
+56.8000E-09,-6.7499990109E-03
+57.0000E-09,-5.5390615380E-03
+57.2000E-09,-4.2499990668E-03
+57.4000E-09,-1.7499991227E-03
+57.6000E-09,+3.8750007517E-03
+57.8000E-09,+32.0000001230E-03
+58.0000E-09,+54.3046871245E-03
+58.2000E-09,+77.6249991031E-03
+58.4000E-09,+57.6249995500E-03
+58.6000E-09,-499.9991507E-06
+58.8000E-09,-24.8749986058E-03
+59.0000E-09,-30.1093734888E-03
+59.2000E-09,-35.4999983683E-03
+59.4000E-09,-32.3749984381E-03
+59.6000E-09,-19.2499987315E-03
+59.8000E-09,-15.4999988154E-03
+60.0000E-09,-13.7031238555E-03
+60.2000E-09,-11.7499988992E-03
+60.4000E-09,-9.8749989411E-03
+60.6000E-09,-9.2499989550E-03
+60.8000E-09,-4.8749990528E-03
+61.0000E-09,-3.6640615799E-03
+61.2000E-09,-2.3749991087E-03
+61.4000E-09,+2.6250007795E-03
+61.6000E-09,+5.1250007237E-03
+61.8000E-09,+10.1250006119E-03
+62.0000E-09,+14.6953130097E-03
+62.2000E-09,+19.5000004023E-03
+62.4000E-09,+20.7500003744E-03
+62.6000E-09,+18.8750004163E-03
+62.8000E-09,+15.1250005001E-03
+63.0000E-09,+10.2031256101E-03
+63.2000E-09,+5.1250007236E-03
+63.4000E-09,-1.1249991367E-03
+63.6000E-09,-4.8749990529E-03
+63.8000E-09,-7.9999989830E-03
+64.0000E-09,-8.6249989690E-03
+64.2000E-09,-9.2499989551E-03
+64.4000E-09,-9.2499989550E-03
+64.6000E-09,-7.3749989970E-03
+64.8000E-09,-6.7499990109E-03
+65.0000E-09,-5.8515615310E-03
+65.2000E-09,-4.8749990528E-03
+65.4000E-09,-2.9999990948E-03
+65.6000E-09,-2.3749991087E-03
+65.8000E-09,+125.0008354E-06
+66.0000E-09,+9.5781256241E-03
+66.2000E-09,+19.5000004025E-03
+66.4000E-09,+71.9999992289E-03
+66.6000E-09,+68.8749992985E-03
+66.8000E-09,+11.3750005839E-03
+67.0000E-09,-4.2499990669E-03
+67.2000E-09,-20.4999987036E-03
+67.4000E-09,-33.6249984102E-03
+67.6000E-09,-35.4999983683E-03
+67.8000E-09,-21.1249986896E-03
+68.0000E-09,-18.3906237507E-03
+68.2000E-09,-15.4999988154E-03
+68.4000E-09,-14.2499988433E-03
+68.6000E-09,-10.4999989271E-03
+68.8000E-09,-9.2499989551E-03
+69.0000E-09,-7.7265614891E-03
+69.2000E-09,-6.1249990249E-03
+69.4000E-09,-2.9999990948E-03
+69.6000E-09,-2.3749991087E-03
+69.8000E-09,-499.9991506E-06
+70.0000E-09,+2.2343757883E-03
+70.2000E-09,+5.1250007237E-03
+70.4000E-09,+14.5000005141E-03
+70.6000E-09,+21.3750003604E-03
+70.8000E-09,+20.1250003884E-03
+71.0000E-09,+17.6640629434E-03
+71.2000E-09,+15.1250005001E-03
+71.4000E-09,+6.3750006957E-03
+71.6000E-09,-1.1249991367E-03
+71.8000E-09,-6.7499990109E-03
+72.0000E-09,-7.3749989970E-03
+72.2000E-09,-7.9999989830E-03
+72.4000E-09,-7.3749989970E-03
+72.6000E-09,-8.6249989690E-03
+72.8000E-09,-8.6249989690E-03
+73.0000E-09,-7.7265614891E-03
+73.2000E-09,-6.7499990109E-03
+73.4000E-09,-4.8749990528E-03
+73.6000E-09,-4.8749990528E-03
+73.8000E-09,-3.6249990808E-03
+74.0000E-09,-1.2031241349E-03
+74.2000E-09,+1.3750008075E-03
+74.4000E-09,+14.5000005143E-03
+74.6000E-09,+61.9999994524E-03
+74.8000E-09,+76.9999991170E-03
+75.0000E-09,+50.3593747125E-03
+75.2000E-09,+22.6250003323E-03
+75.4000E-09,-18.6249987456E-03
+75.6000E-09,-32.9999984242E-03
+75.8000E-09,-37.3749983264E-03
+76.0000E-09,-30.6562484766E-03
+76.2000E-09,-23.6249986337E-03
+76.4000E-09,-14.8749988293E-03
+76.6000E-09,-12.9999988712E-03
+76.8000E-09,-9.2499989551E-03
+77.0000E-09,-9.2499989551E-03
+77.2000E-09,-9.2499989550E-03
+77.4000E-09,-6.1249990249E-03
+77.6000E-09,-3.6249990808E-03
+77.8000E-09,-2.9999990947E-03
+78.0000E-09,-1.2031241349E-03
+78.2000E-09,+750.0008214E-06
+78.4000E-09,+4.5000007376E-03
+78.6000E-09,+13.8750005281E-03
+78.8000E-09,+22.6250003325E-03
+79.0000E-09,+22.0000003464E-03
+79.2000E-09,+21.3750003604E-03
+79.4000E-09,+17.0000004582E-03
+79.6000E-09,+8.8750006398E-03
+79.8000E-09,+1.3750008074E-03
+80.0000E-09,-460.9366515E-06
+80.2000E-09,-2.3749991087E-03
+80.4000E-09,-6.7499990109E-03
+80.6000E-09,-8.6249989690E-03
+80.8000E-09,-11.1249989131E-03
+81.0000E-09,-11.7499988992E-03
+81.2000E-09,-12.3749988852E-03
+81.4000E-09,-11.1249989131E-03
+81.6000E-09,-9.8749989411E-03
+81.8000E-09,-6.1249990249E-03
+82.0000E-09,-4.9140615520E-03
+82.2000E-09,-3.6249990808E-03
+82.4000E-09,-2.9999990947E-03
+82.6000E-09,+6.3750006959E-03
+82.8000E-09,+50.7499997039E-03
+83.0000E-09,+64.4999993966E-03
+83.2000E-09,+78.8749990750E-03
+83.4000E-09,+33.8750000808E-03
+83.6000E-09,-13.6249988573E-03
+83.8000E-09,-27.9999985360E-03
+84.0000E-09,-32.2968734399E-03
+84.2000E-09,-36.7499983403E-03
+84.4000E-09,-27.9999985359E-03
+84.6000E-09,-17.3749987734E-03
+84.8000E-09,-15.4999988153E-03
+85.0000E-09,-12.1406238904E-03
+85.2000E-09,-8.6249989690E-03
+85.4000E-09,-6.7499990109E-03
+85.6000E-09,-5.4999990389E-03
+85.8000E-09,-1.7499991227E-03
+86.0000E-09,-1.4765616288E-03
+86.2000E-09,-1.1249991367E-03
+86.4000E-09,+750.0008214E-06
+86.6000E-09,+3.2500007656E-03
+86.8000E-09,+10.1250006119E-03
+87.0000E-09,+15.0078130028E-03
+87.2000E-09,+20.1250003884E-03
+87.4000E-09,+22.0000003464E-03
+87.6000E-09,+18.8750004163E-03
+87.8000E-09,+10.7500005979E-03
+88.0000E-09,+6.7656256869E-03
+88.2000E-09,+2.6250007795E-03
+88.4000E-09,-4.8749990529E-03
+88.6000E-09,-7.3749989970E-03
+88.8000E-09,-9.2499989551E-03
+89.0000E-09,-8.9765614612E-03
+89.2000E-09,-8.6249989690E-03
+89.4000E-09,-8.6249989690E-03
+89.6000E-09,-7.9999989830E-03
+89.8000E-09,-6.7499990109E-03
+90.0000E-09,-5.8515615310E-03
+90.2000E-09,-4.8749990528E-03
+90.4000E-09,-2.9999990947E-03
+90.6000E-09,-1.1249991366E-03
+90.8000E-09,+5.7500007097E-03
+91.0000E-09,+21.9218753483E-03
+91.2000E-09,+38.8749999695E-03
+91.4000E-09,+79.4999990611E-03
+91.6000E-09,+44.4999998433E-03
+91.8000E-09,-9.2499989551E-03
+92.0000E-09,-17.5312487700E-03
+92.2000E-09,-26.1249985779E-03
+92.4000E-09,-36.1249983543E-03
+92.6000E-09,-28.6249985219E-03
+92.8000E-09,-17.3749987734E-03
+93.0000E-09,-16.1640613005E-03
+93.2000E-09,-14.8749988293E-03
+93.4000E-09,-11.7499988992E-03
+93.6000E-09,-11.1249989131E-03
+93.8000E-09,-9.2499989550E-03
+94.0000E-09,-7.1406240022E-03
+94.2000E-09,-4.8749990528E-03
+94.4000E-09,-4.2499990668E-03
+94.6000E-09,-2.9999990947E-03
+94.8000E-09,+750.0008214E-06
+95.0000E-09,+4.3828132402E-03
+95.2000E-09,+8.2500006538E-03
+95.4000E-09,+18.8750004163E-03
+95.6000E-09,+22.6250003325E-03
+95.8000E-09,+18.2500004303E-03
+96.0000E-09,+15.4765629922E-03
+96.2000E-09,+12.6250005560E-03
+96.4000E-09,+4.5000007376E-03
+96.6000E-09,-1.7499991227E-03
+96.8000E-09,-6.1249990249E-03
+97.0000E-09,-7.0624990040E-03
+97.2000E-09,-7.9999989830E-03
+97.4000E-09,-9.8749989411E-03
+97.6000E-09,-9.8749989411E-03
+97.8000E-09,-8.6249989690E-03
+98.0000E-09,-7.7265614891E-03
+98.2000E-09,-6.7499990109E-03
+98.4000E-09,-4.8749990528E-03
+98.6000E-09,-3.6249990808E-03
+98.8000E-09,-2.9999990947E-03
+99.0000E-09,-265.6241559E-06
+99.2000E-09,+2.6250007797E-03
+99.4000E-09,+30.1250001651E-03
+99.6000E-09,+78.2499990891E-03
+99.8000E-09,+58.2499995361E-03
